Zm00001d000153,1,1,1,0
Zm00001d000154,1,1,1,0
Zm00001d000158,1,1,1,0
Zm00001d000159,1,1,1,0
Zm00001d000160,1,1,1,0
Zm00001d000161,1,1,1,0
Zm00001d000162,1,1,1,0
Zm00001d000163,1,1,1,0
Zm00001d000164,1,1,1,0
Zm00001d000165,1,1,1,0
Zm00001d000166,1,1,1,0
Zm00001d000168,1,1,1,0
Zm00001d000169,1,1,1,0
Zm00001d000174,1,1,1,0
Zm00001d000175,1,1,1,0
Zm00001d000176,1,1,1,0
Zm00001d000178,1,1,1,0
Zm00001d000179,1,1,1,0
Zm00001d000180,1,1,1,0
Zm00001d000181,1,1,1,0
Zm00001d000183,1,1,1,0
Zm00001d000184,1,1,1,0
Zm00001d000193,1,1,1,0
Zm00001d000194,1,1,1,0
Zm00001d000195,1,1,1,0
Zm00001d000197,1,1,1,0
Zm00001d000199,1,1,1,0
Zm00001d000204,1,1,1,0
Zm00001d000205,1,1,1,0
Zm00001d000213,1,1,1,0
Zm00001d000214,1,1,1,0
Zm00001d000216,1,1,1,0
Zm00001d000217,1,1,1,0
Zm00001d000219,1,1,1,0
Zm00001d000220,1,1,1,0
Zm00001d000222,1,1,1,0
Zm00001d000223,1,1,1,0
Zm00001d000224,1,1,1,0
Zm00001d000229,1,1,1,0
Zm00001d000230,1,1,1,0
Zm00001d000233,1,1,1,0
Zm00001d000240,1,1,1,0
Zm00001d000241,1,1,1,0
Zm00001d000242,1,1,1,0
Zm00001d000301,1,1,1,0
Zm00001d000302,1,1,1,0
Zm00001d000304,1,1,1,0
Zm00001d000306,1,1,1,0
Zm00001d001763,1.0,0.9998387096774194,0.99,0.0
Zm00001d001765,1.0,1.0,1.0,0.0
Zm00001d001766,1.0,0.9974193548387097,0.89,0.0
Zm00001d001767,1.0,0.9980645161290321,0.97,0.0
Zm00001d001769,1.0,0.9967741935483871,0.97,0.0
Zm00001d001770,1.0,0.8880645161290323,0.18,0.0645161290323
Zm00001d001775,1.0,0.8761290322580645,0.04,0.112903225806
Zm00001d001776,1.0,0.9969354838709678,0.86,0.0
Zm00001d001780,1.0,0.9941935483870968,0.93,0.0
Zm00001d001781,1.0,0.9819354838709676,0.77,0.0
Zm00001d001784,1.0,0.9898387096774194,0.88,0.0
Zm00001d001785,1.0,0.9998387096774194,0.99,0.0
Zm00001d001786,1.0,0.9920967741935484,0.92,0.0
Zm00001d001787,1.0,0.9961290322580645,0.85,0.0
Zm00001d001788,1.0,0.9998387096774194,0.99,0.0
Zm00001d001789,1.0,0.9988709677419355,0.97,0.0
Zm00001d001790,1.0,0.987258064516129,0.77,0.0
Zm00001d001791,1.0,0.99,0.89,0.0
Zm00001d001792,1.0,0.6603225806451613,0.0,0.338709677419
Zm00001d001798,1.0,0.9951612903225807,0.85,0.0
Zm00001d001799,1.0,0.993225806451613,0.85,0.0
Zm00001d001802,1.0,0.9814516129032258,0.45,0.0161290322581
Zm00001d001803,1.0,0.9998387096774194,0.99,0.0
Zm00001d001804,1.0,0.9809677419354839,0.73,0.0
Zm00001d001806,1.0,0.9935483870967742,0.85,0.0
Zm00001d001807,1.0,0.995,0.84,0.0
Zm00001d001808,1.0,0.9927419354838709,0.89,0.0
Zm00001d001809,1.0,0.9882258064516128,0.79,0.0
Zm00001d001811,1.0,0.9158064516129031,0.56,0.0
Zm00001d001812,1.0,0.97,0.67,0.0
Zm00001d001813,1.0,0.9737096774193549,0.68,0.0
Zm00001d001814,1.0,0.9672580645161291,0.77,0.0
Zm00001d001819,1.0,0.9670967741935484,0.7,0.0
Zm00001d001820,1.0,0.9985483870967742,0.92,0.0
Zm00001d001826,1.0,0.8977419354838709,0.19,0.0483870967742
Zm00001d001827,1.0,0.9738709677419354,0.83,0.0
Zm00001d001828,1.0,0.9733870967741934,0.82,0.0
Zm00001d001829,1.0,0.9862903225806453,0.65,0.0
Zm00001d001830,1.0,0.9762903225806451,0.63,0.0
Zm00001d001831,1.0,0.9619354838709678,0.75,0.0
Zm00001d001832,1.0,0.9567741935483871,0.51,0.0
Zm00001d001833,1.0,0.7388709677419355,0.0,0.209677419355
Zm00001d001834,1.0,0.8824193548387096,0.58,0.0
Zm00001d001835,1.0,0.9906451612903225,0.87,0.0
Zm00001d001836,1.0,0.9527419354838711,0.58,0.0
Zm00001d001837,1.0,0.9993548387096775,0.97,0.0
Zm00001d001838,1.0,0.9970967741935484,0.89,0.0
Zm00001d001839,1.0,0.900483870967742,0.16,0.0967741935484
Zm00001d001841,1.0,0.7283870967741936,0.25,0.338709677419
Zm00001d001842,1.0,0.9982258064516129,0.97,0.0
Zm00001d001843,1.0,1.0,1.0,0.0
Zm00001d001844,1.0,0.9993548387096775,0.98,0.0
Zm00001d001845,1.0,0.993225806451613,0.86,0.0
Zm00001d001846,1.0,0.9961290322580645,0.92,0.0
Zm00001d001847,1.0,0.9961290322580646,0.95,0.0
Zm00001d001848,1.0,0.9991935483870968,0.98,0.0
Zm00001d001849,1.0,0.9879032258064516,0.85,0.0
Zm00001d001850,1.0,0.6948387096774193,0.27,0.129032258065
Zm00001d001851,1.0,0.3287096774193548,0.0,0.693548387097
Zm00001d001852,1.0,0.8729032258064516,0.12,0.0483870967742
Zm00001d001855,1.0,0.9890322580645161,0.73,0.0
Zm00001d001857,1.0,0.989516129032258,0.79,0.0
Zm00001d001858,1.0,0.974516129032258,0.58,0.0
Zm00001d001859,1.0,0.9766129032258065,0.82,0.0
Zm00001d001860,1.0,0.9838709677419355,0.71,0.0
Zm00001d001861,1.0,0.9901612903225806,0.61,0.0
Zm00001d001862,1.0,0.9774193548387097,0.64,0.0
Zm00001d001864,1.0,0.942258064516129,0.72,0.0
Zm00001d001865,1.0,0.8522580645161291,0.0,0.112903225806
Zm00001d001866,1.0,0.9833870967741937,0.8,0.0
Zm00001d001868,1.0,0.9883870967741936,0.84,0.0
Zm00001d001869,1.0,0.9691935483870968,0.75,0.0
Zm00001d001870,1.0,0.9835483870967743,0.84,0.0
Zm00001d001877,1.0,0.9798387096774195,0.65,0.0
Zm00001d001879,1.0,0.9929032258064515,0.93,0.0
Zm00001d001880,1.0,1.0,1.0,0.0
Zm00001d001881,1.0,0.9996774193548388,0.98,0.0
Zm00001d001882,1.0,0.9919354838709677,0.9,0.0
Zm00001d001883,1.0,1.0,1.0,0.0
Zm00001d001884,1.0,0.9925806451612903,0.92,0.0
Zm00001d001887,1.0,0.9811290322580646,0.54,0.0
Zm00001d001894,1.0,0.99,0.76,0.0
Zm00001d001895,1.0,0.9748387096774195,0.81,0.0
Zm00001d001896,1.0,0.9851612903225806,0.78,0.0
Zm00001d001897,1.0,0.9785483870967743,0.81,0.0
Zm00001d001898,1.0,0.9808064516129031,0.75,0.0
Zm00001d001899,1.0,0.9811290322580645,0.72,0.0
Zm00001d001900,1.0,0.9672580645161292,0.63,0.0
Zm00001d001901,1.0,0.9867741935483871,0.75,0.0
Zm00001d001902,1.0,0.9898387096774194,0.8,0.0
Zm00001d001903,1.0,0.9427419354838708,0.73,0.0
Zm00001d001904,1.0,0.7987096774193547,0.0,0.0483870967742
Zm00001d001905,1.0,0.9040322580645161,0.16,0.0806451612903
Zm00001d001906,1.0,0.9527419354838711,0.62,0.0
Zm00001d001908,1.0,0.9472580645161289,0.61,0.0
Zm00001d001913,1.0,0.984516129032258,0.71,0.0
Zm00001d001914,1.0,0.9887096774193548,0.86,0.0
Zm00001d001915,1.0,0.9624193548387097,0.5,0.0
Zm00001d001916,1.0,0.9151612903225806,0.0,0.0806451612903
Zm00001d001924,1.0,0.9858064516129033,0.78,0.0
Zm00001d001927,1.0,0.9287096774193548,0.23,0.0645161290323
Zm00001d001928,1.0,0.9930645161290322,0.92,0.0
Zm00001d001929,1.0,0.7595161290322581,0.4,0.129032258065
Zm00001d001931,1.0,0.9851612903225806,0.63,0.0
Zm00001d001932,1.0,0.9938709677419355,0.84,0.0
Zm00001d001933,1.0,0.9991935483870968,0.95,0.0
Zm00001d001934,1.0,0.9825806451612904,0.59,0.0
Zm00001d001935,0.97,0.7398387096774193,0.35,0.0967741935484
Zm00001d001936,1.0,0.9196774193548386,0.41,0.0161290322581
Zm00001d001937,1.0,0.9756451612903226,0.76,0.0
Zm00001d001939,1.0,0.9927419354838709,0.88,0.0
Zm00001d001940,1.0,0.9711290322580645,0.46,0.0322580645161
Zm00001d001941,1.0,0.976774193548387,0.79,0.0
Zm00001d001942,1.0,0.3029032258064516,0.0,0.677419354839
Zm00001d001943,1.0,0.9701612903225806,0.64,0.0
Zm00001d001945,1.0,0.9879032258064515,0.89,0.0
Zm00001d001946,1.0,1.0,1.0,0.0
Zm00001d001947,1.0,0.9943548387096776,0.9,0.0
Zm00001d001948,1.0,0.9698387096774194,0.6,0.0
Zm00001d001949,1.0,0.9969354838709678,0.86,0.0
Zm00001d001951,1.0,1.0,1.0,0.0
Zm00001d001952,1.0,0.9969354838709678,0.87,0.0
Zm00001d001953,1.0,0.9869354838709677,0.84,0.0
Zm00001d001959,1.0,0.998225806451613,0.97,0.0
Zm00001d001960,1.0,0.9904838709677419,0.84,0.0
Zm00001d001961,1.0,0.9206451612903226,0.27,0.0322580645161
Zm00001d001962,1.0,0.9912903225806451,0.9,0.0
Zm00001d001963,1.0,0.7816129032258065,0.0,0.145161290323
Zm00001d001964,1.0,0.9888709677419354,0.81,0.0
Zm00001d001965,1.0,0.972741935483871,0.14,0.0161290322581
Zm00001d001966,1.0,0.9909677419354839,0.82,0.0
Zm00001d001967,1.0,0.9987096774193549,0.94,0.0
Zm00001d001968,1.0,0.961774193548387,0.75,0.0
Zm00001d001970,1.0,0.8722580645161289,0.0,0.0806451612903
Zm00001d001972,1.0,1.0,1.0,0.0
Zm00001d001974,1.0,0.9858064516129033,0.8,0.0
Zm00001d001975,1.0,0.5614516129032258,0.0,0.467741935484
Zm00001d001976,1.0,0.9808064516129033,0.85,0.0
Zm00001d001977,1.0,0.9930645161290323,0.85,0.0
Zm00001d001978,1.0,0.9977419354838709,0.96,0.0
Zm00001d001979,1.0,0.9937096774193548,0.91,0.0
Zm00001d001980,1.0,0.9908064516129033,0.81,0.0
Zm00001d001982,1.0,0.9769354838709677,0.41,0.0161290322581
Zm00001d001983,1.0,0.9822580645161291,0.86,0.0
Zm00001d001984,1.0,0.9056451612903227,0.54,0.0
Zm00001d001986,1.0,0.9603225806451612,0.0,0.0322580645161
Zm00001d001987,1.0,0.9432258064516128,0.41,0.0161290322581
Zm00001d001988,1.0,0.9748387096774195,0.55,0.0
Zm00001d001989,1.0,0.962258064516129,0.42,0.0161290322581
Zm00001d001990,1.0,0.7659677419354838,0.0,0.209677419355
Zm00001d001993,1.0,0.9937096774193548,0.8,0.0
Zm00001d001994,1.0,0.9579032258064515,0.66,0.0
Zm00001d001995,1.0,0.9730645161290322,0.6,0.0
Zm00001d001996,1.0,0.9433870967741934,0.37,0.0322580645161
Zm00001d001997,1.0,0.974516129032258,0.69,0.0
Zm00001d001999,1.0,0.9682258064516129,0.74,0.0
Zm00001d002000,1.0,0.985,0.7,0.0
Zm00001d002001,1.0,0.9538709677419355,0.48,0.0161290322581
Zm00001d002003,1.0,0.9953225806451613,0.94,0.0
Zm00001d002004,1.0,0.9103225806451613,0.41,0.0483870967742
Zm00001d002005,1.0,0.9750000000000001,0.75,0.0
Zm00001d002006,1.0,0.9840322580645162,0.81,0.0
Zm00001d002007,1.0,0.8264516129032259,0.05,0.193548387097
Zm00001d002011,1.0,0.9922580645161291,0.78,0.0
Zm00001d002012,1.0,0.9725806451612903,0.73,0.0
Zm00001d002018,1.0,0.7380645161290323,0.18,0.177419354839
Zm00001d002020,1.0,0.9761290322580646,0.72,0.0
Zm00001d002021,1.0,0.977258064516129,0.57,0.0
Zm00001d002022,1.0,0.9717741935483872,0.77,0.0
Zm00001d002023,1.0,0.672741935483871,0.0,0.338709677419
Zm00001d002024,1.0,0.9951612903225806,0.85,0.0
Zm00001d002025,1.0,0.9016129032258065,0.62,0.0
Zm00001d002026,1.0,0.9811290322580646,0.61,0.0
Zm00001d002027,1.0,0.9417741935483872,0.23,0.0322580645161
Zm00001d002028,1.0,0.9864516129032258,0.49,0.0161290322581
Zm00001d002029,1.0,0.9856451612903226,0.74,0.0
Zm00001d002033,1.0,0.9554838709677419,0.42,0.0483870967742
Zm00001d002034,1.0,0.9398387096774194,0.48,0.0161290322581
Zm00001d002035,1.0,0.9158064516129032,0.31,0.0483870967742
Zm00001d002036,1.0,0.969516129032258,0.8,0.0
Zm00001d002037,1.0,0.9991935483870968,0.95,0.0
Zm00001d002038,1.0,0.9593548387096774,0.62,0.0
Zm00001d002039,1.0,0.9929032258064516,0.61,0.0
Zm00001d002040,0.87,0.5543548387096775,0.0,0.370967741935
Zm00001d002042,1.0,0.9624193548387097,0.53,0.0
Zm00001d002043,1.0,0.9819354838709677,0.16,0.0161290322581
Zm00001d002046,1.0,0.9685483870967743,0.77,0.0
Zm00001d002051,1.0,0.9725806451612903,0.77,0.0
Zm00001d002052,1.0,0.977258064516129,0.65,0.0
Zm00001d002053,1.0,0.9125806451612904,0.41,0.0161290322581
Zm00001d002056,1.0,0.995967741935484,0.85,0.0
Zm00001d002057,1.0,0.9898387096774194,0.79,0.0
Zm00001d002058,1.0,0.9975806451612903,0.91,0.0
Zm00001d002063,1.0,0.9961290322580646,0.85,0.0
Zm00001d002064,1.0,0.9754838709677419,0.7,0.0
Zm00001d002065,1.0,0.9611290322580646,0.7,0.0
Zm00001d002066,1.0,0.9087096774193549,0.62,0.0
Zm00001d002068,1.0,0.9822580645161291,0.83,0.0
Zm00001d002069,1.0,0.9856451612903225,0.19,0.0161290322581
Zm00001d002071,1.0,0.9703225806451612,0.11,0.0161290322581
Zm00001d002072,1.0,0.9198387096774193,0.08,0.0806451612903
Zm00001d002074,1.0,0.9619354838709677,0.0,0.0161290322581
Zm00001d002075,1.0,0.927258064516129,0.57,0.0
Zm00001d002079,1.0,0.9812903225806451,0.6,0.0
Zm00001d002080,1.0,0.9985483870967742,0.97,0.0
Zm00001d002082,1.0,0.9441935483870966,0.52,0.0
Zm00001d002083,1.0,0.9533870967741935,0.42,0.0322580645161
Zm00001d002084,1.0,0.9988709677419355,0.95,0.0
Zm00001d002085,1.0,0.9769354838709677,0.66,0.0
Zm00001d002086,1.0,0.9882258064516128,0.8,0.0
Zm00001d002087,1.0,0.9951612903225807,0.92,0.0
Zm00001d002088,1.0,0.9475806451612904,0.5,0.0
Zm00001d002089,1.0,0.9867741935483871,0.89,0.0
Zm00001d002090,1.0,0.9820967741935483,0.83,0.0
Zm00001d002091,1.0,0.9898387096774194,0.87,0.0
Zm00001d002093,1.0,0.8893548387096775,0.23,0.0967741935484
Zm00001d002094,1.0,0.9903225806451614,0.79,0.0
Zm00001d002095,1.0,0.9772580645161288,0.81,0.0
Zm00001d002096,1.0,0.882258064516129,0.0,0.0967741935484
Zm00001d002097,1.0,0.6324193548387098,0.0,0.387096774194
Zm00001d002098,1.0,0.9851612903225806,0.8,0.0
Zm00001d002099,1.0,0.9930645161290322,0.84,0.0
Zm00001d002100,1.0,0.9706451612903225,0.28,0.0322580645161
Zm00001d002103,1.0,0.9985483870967742,0.97,0.0
Zm00001d002104,1.0,0.9941935483870968,0.83,0.0
Zm00001d002105,1.0,0.9988709677419356,0.96,0.0
Zm00001d002106,1.0,0.7011290322580644,0.0,0.274193548387
Zm00001d002109,1.0,0.8075806451612904,0.0,0.0806451612903
Zm00001d002115,1.0,0.9645161290322581,0.67,0.0
Zm00001d002119,1.0,0.9850000000000001,0.89,0.0
Zm00001d002121,1.0,0.9393548387096774,0.0,0.0483870967742
Zm00001d002122,1.0,0.9959677419354839,0.91,0.0
Zm00001d002123,1.0,1.0,1.0,0.0
Zm00001d002124,1.0,0.9943548387096774,0.69,0.0
Zm00001d002125,1.0,0.9996774193548388,0.98,0.0
Zm00001d002126,1.0,0.996774193548387,0.91,0.0
Zm00001d002130,1.0,0.9782258064516128,0.72,0.0
Zm00001d002135,1.0,0.9837096774193548,0.7,0.0
Zm00001d002136,1.0,0.9985483870967743,0.92,0.0
Zm00001d002137,1.0,0.7790322580645161,0.0,0.209677419355
Zm00001d002139,1.0,0.9825806451612904,0.67,0.0
Zm00001d002140,1.0,0.9956451612903227,0.85,0.0
Zm00001d002141,1.0,0.996774193548387,0.91,0.0
Zm00001d002143,1.0,0.8462903225806451,0.21,0.0645161290323
Zm00001d002144,1.0,0.9391935483870968,0.0,0.0483870967742
Zm00001d002145,1.0,0.9975806451612904,0.95,0.0
Zm00001d002146,1.0,0.9990322580645161,0.96,0.0
Zm00001d002147,1.0,0.8549999999999999,0.26,0.0806451612903
Zm00001d002149,1.0,0.9906451612903228,0.86,0.0
Zm00001d002150,1.0,0.9562903225806452,0.61,0.0
Zm00001d002153,1.0,0.9577419354838709,0.72,0.0
Zm00001d002154,1.0,0.998225806451613,0.94,0.0
Zm00001d002155,1.0,0.9062903225806452,0.27,0.0645161290323
Zm00001d002156,1.0,0.9998387096774194,0.99,0.0
Zm00001d002157,1.0,0.9629032258064518,0.52,0.0
Zm00001d002159,1.0,0.9617741935483871,0.5,0.0
Zm00001d002161,1.0,0.8487096774193549,0.0,0.0967741935484
Zm00001d002163,1.0,0.9632258064516129,0.63,0.0
Zm00001d002167,1.0,0.950967741935484,0.39,0.0161290322581
Zm00001d002169,1.0,0.9180645161290323,0.71,0.0
Zm00001d002172,1.0,0.9862903225806453,0.75,0.0
Zm00001d002174,1.0,0.9606451612903226,0.66,0.0
Zm00001d002175,1.0,0.9950000000000001,0.91,0.0
Zm00001d002176,1.0,0.9830645161290322,0.73,0.0
Zm00001d002179,1.0,0.9209677419354838,0.42,0.0161290322581
Zm00001d002184,1.0,0.9962903225806451,0.84,0.0
Zm00001d002185,1.0,0.9846774193548387,0.73,0.0
Zm00001d002187,1.0,0.5279032258064517,0.0,0.5
Zm00001d002190,1.0,0.9714516129032258,0.73,0.0
Zm00001d002191,1.0,0.952741935483871,0.57,0.0
Zm00001d002192,1.0,0.9598387096774192,0.57,0.0
Zm00001d002199,1.0,0.7433870967741933,0.14,0.258064516129
Zm00001d002200,1.0,0.9987096774193549,0.95,0.0
Zm00001d002208,1.0,0.710483870967742,0.0,0.193548387097
Zm00001d002212,1.0,0.8833870967741937,0.0,0.0645161290323
Zm00001d002216,1.0,0.9206451612903226,0.0,0.0161290322581
Zm00001d002234,1.0,0.9927419354838708,0.9,0.0
Zm00001d002235,1.0,0.9996774193548388,0.98,0.0
Zm00001d002238,1.0,0.9109677419354839,0.0,0.0645161290323
Zm00001d002239,0.71,0.14419354838709678,0.0,0.91935483871
Zm00001d002240,1.0,1.0,1.0,0.0
Zm00001d002241,1.0,1.0,1.0,0.0
Zm00001d002243,1.0,1.0,1.0,0.0
Zm00001d002244,1.0,1.0,1.0,0.0
Zm00001d002246,1.0,0.9996774193548388,0.98,0.0
Zm00001d002247,1.0,0.9891935483870967,0.4,0.0161290322581
Zm00001d002249,1.0,0.9838709677419355,0.0,0.0161290322581
Zm00001d002250,1.0,0.9969354838709678,0.95,0.0
Zm00001d002252,1.0,0.9517741935483871,0.63,0.0
Zm00001d002253,1.0,0.9725806451612903,0.51,0.0
Zm00001d002254,1.0,0.9735483870967742,0.31,0.0161290322581
Zm00001d002256,1.0,0.9722580645161291,0.73,0.0
Zm00001d002257,1.0,0.9190322580645162,0.41,0.0645161290323
Zm00001d002258,1.0,0.9732258064516128,0.8,0.0
Zm00001d002259,1.0,0.9969354838709678,0.94,0.0
Zm00001d002260,1.0,0.9420967741935484,0.52,0.0
Zm00001d002261,1.0,0.9595161290322581,0.69,0.0
Zm00001d002262,1.0,0.7379032258064515,0.0,0.274193548387
Zm00001d002266,1.0,0.9751612903225806,0.64,0.0
Zm00001d002267,1.0,0.9854838709677419,0.71,0.0
Zm00001d002268,1.0,0.6551612903225807,0.0,0.338709677419
Zm00001d002269,1.0,0.9775806451612904,0.73,0.0
Zm00001d002271,1.0,0.975483870967742,0.52,0.0
Zm00001d002272,1.0,0.9893548387096773,0.69,0.0
Zm00001d002276,1.0,0.9141935483870968,0.03,0.0645161290323
Zm00001d002277,1.0,0.9664516129032257,0.45,0.0161290322581
Zm00001d002278,1.0,0.6874193548387099,0.25,0.0967741935484
Zm00001d002279,1.0,0.82,0.0,0.112903225806
Zm00001d002281,1.0,0.5366129032258063,0.0,0.532258064516
Zm00001d002282,1.0,0.989516129032258,0.89,0.0
Zm00001d002283,1.0,0.9880645161290323,0.84,0.0
Zm00001d002284,1.0,0.963709677419355,0.6,0.0
Zm00001d002285,1.0,0.8974193548387096,0.12,0.0967741935484
Zm00001d002286,1.0,0.9703225806451612,0.63,0.0
Zm00001d002287,1.0,0.9756451612903226,0.35,0.0161290322581
Zm00001d002288,1.0,0.9456451612903226,0.32,0.0161290322581
Zm00001d002290,1.0,0.7382258064516128,0.0,0.241935483871
Zm00001d002292,1.0,0.9085483870967742,0.68,0.0
Zm00001d002295,1.0,0.9720967741935483,0.49,0.0161290322581
Zm00001d002296,1.0,0.9083870967741936,0.5,0.0
Zm00001d002301,1.0,0.9866129032258065,0.86,0.0
Zm00001d002302,1.0,0.8041935483870968,0.3,0.274193548387
Zm00001d002304,1.0,0.9437096774193549,0.0,0.0322580645161
Zm00001d002305,1.0,0.6911290322580645,0.0,0.322580645161
Zm00001d002313,1.0,0.9533870967741938,0.76,0.0
Zm00001d002314,1.0,0.9796774193548388,0.83,0.0
Zm00001d002315,1.0,0.9916129032258065,0.88,0.0
Zm00001d002316,1.0,0.9983870967741936,0.95,0.0
Zm00001d002317,1.0,0.9787096774193549,0.69,0.0
Zm00001d002318,1.0,0.11387096774193547,0.0,0.91935483871
Zm00001d002319,0.89,0.4396774193548387,0.0,0.483870967742
Zm00001d002323,1.0,0.9938709677419354,0.72,0.0
Zm00001d002324,1.0,0.995,0.81,0.0
Zm00001d002326,1.0,0.9098387096774192,0.47,0.0161290322581
Zm00001d002328,1.0,0.6027419354838709,0.0,0.435483870968
Zm00001d002330,1.0,0.9932258064516128,0.76,0.0
Zm00001d002331,1.0,0.7151612903225805,0.0,0.241935483871
Zm00001d002332,1.0,0.9414516129032259,0.36,0.0161290322581
Zm00001d002333,1.0,0.9619354838709677,0.76,0.0
Zm00001d002336,1.0,0.6195161290322581,0.0,0.338709677419
Zm00001d002338,1.0,0.9590322580645163,0.66,0.0
Zm00001d002339,1.0,0.9125806451612904,0.34,0.0483870967742
Zm00001d002340,1.0,0.9704838709677418,0.7,0.0
Zm00001d002341,1.0,0.9861290322580645,0.72,0.0
Zm00001d002342,1.0,0.9041935483870968,0.69,0.0
Zm00001d002343,1.0,0.9969354838709678,0.94,0.0
Zm00001d002345,1.0,0.9916129032258065,0.89,0.0
Zm00001d002346,1.0,0.9354838709677419,0.54,0.0
Zm00001d002347,1.0,0.9175806451612903,0.0,0.0806451612903
Zm00001d002348,1.0,0.8214516129032257,0.24,0.145161290323
Zm00001d002349,1.0,0.9791935483870968,0.73,0.0
Zm00001d002351,1.0,0.8962903225806452,0.36,0.0645161290323
Zm00001d002352,1.0,0.9654838709677419,0.5,0.0
Zm00001d002353,1.0,0.9791935483870969,0.76,0.0
Zm00001d002356,1.0,0.9998387096774194,0.99,0.0
Zm00001d002357,1.0,0.9761290322580645,0.55,0.0
Zm00001d002358,1.0,0.9875806451612903,0.78,0.0
Zm00001d002359,1.0,0.9987096774193549,0.97,0.0
Zm00001d002360,1.0,0.9995161290322581,0.99,0.0
Zm00001d002361,1.0,0.8141935483870968,0.0,0.225806451613
Zm00001d002362,1.0,0.9767741935483871,0.64,0.0
Zm00001d002364,1.0,0.9748387096774195,0.69,0.0
Zm00001d002365,1.0,0.5941935483870968,0.0,0.41935483871
Zm00001d002366,1.0,0.9427419354838709,0.72,0.0
Zm00001d002369,1.0,0.9612903225806452,0.65,0.0
Zm00001d002370,1.0,0.9806451612903226,0.81,0.0
Zm00001d002371,1.0,0.9996774193548388,0.99,0.0
Zm00001d002372,1.0,0.9641935483870968,0.69,0.0
Zm00001d002373,1.0,0.997741935483871,0.97,0.0
Zm00001d002382,1.0,0.9570967741935484,0.49,0.0161290322581
Zm00001d002383,1.0,0.6195161290322581,0.0,0.451612903226
Zm00001d002384,1.0,0.9106451612903228,0.57,0.0
Zm00001d002385,1.0,0.9667741935483872,0.77,0.0
Zm00001d002386,1.0,0.9861290322580645,0.52,0.0
Zm00001d002387,1.0,0.9764516129032258,0.4,0.0161290322581
Zm00001d002390,1.0,0.9696774193548388,0.81,0.0
Zm00001d002391,1.0,1.0,1.0,0.0
Zm00001d002393,1.0,0.9579032258064516,0.0,0.0161290322581
Zm00001d002395,1.0,0.9349999999999999,0.32,0.0483870967742
Zm00001d002396,1.0,0.99,0.9,0.0
Zm00001d002400,0.79,0.17467741935483871,0.0,0.951612903226
Zm00001d002402,1.0,0.7569354838709678,0.3,0.0645161290323
Zm00001d002403,1.0,0.9903225806451613,0.68,0.0
Zm00001d002405,1.0,0.9224193548387097,0.0,0.0322580645161
Zm00001d002406,1.0,0.9959677419354839,0.87,0.0
Zm00001d002408,1.0,0.7541935483870966,0.24,0.145161290323
Zm00001d002409,1.0,0.9125806451612903,0.44,0.0161290322581
Zm00001d002413,1.0,0.9496774193548386,0.42,0.0161290322581
Zm00001d002414,1.0,0.834516129032258,0.0,0.177419354839
Zm00001d002415,1.0,0.858225806451613,0.28,0.129032258065
Zm00001d002416,1.0,0.9930645161290322,0.69,0.0
Zm00001d002418,1.0,0.9990322580645161,0.94,0.0
Zm00001d002419,1.0,1.0,1.0,0.0
Zm00001d002420,1.0,0.9987096774193549,0.92,0.0
